dialogue_id,utterance,domain,active_intent,slots,requested_slots
PMUL3757.json,"Howdy, it would help me a great deal if you could please get me some information about the alexander bed and breakfast",restaurant,NONE,{},[]
PMUL4586.json,I need to leave after 11:15 on Sunday.,restaurant,NONE,{},[]
MUL2114.json,"I'm departing from london kings cross and going to cambridge on Friday. I'm working, so I have to wait until after 11:45 to leave.",restaurant,NONE,{},[]
PMUL1460.json,Can you tell me more about the attraction called cambridge museum of technology?,attraction,find_attraction,"{'attraction-area': ['east'], 'attraction-name': ['cambridge museum of technology']}",[]
MUL0169.json,I would like to eat at cheap restaurant in the centre while I am here in Cambridge.,restaurant,find_restaurant,"{'restaurant-area': ['centre'], 'restaurant-pricerange': ['cheap']}",[]
PMUL2954.json,"Hi, I'm looking for information on entertainment attractions located in the centre.",attraction,find_attraction,"{'attraction-area': ['centre'], 'attraction-type': ['entertainment']}",[]
PMUL4771.json,I want to leave from Cambridge and arrive at London Liverpool Street.,restaurant,NONE,{},[]
PMUL0311.json,I need to find a place to eat in Centre please.,restaurant,find_restaurant,{'restaurant-area': ['centre']},[]
PMUL1367.json,I'm trying to go to cambridge.,restaurant,NONE,{},[]
MUL0160.json,I need a hotel in the east which includes free wifi.,restaurant,find_restaurant,{},[]
MUL0699.json,I'm looking for a hotel in Cambridge in the higher prices ranges and would like for it to include free parking.,restaurant,NONE,{},[]
PMUL0316.json,"I'd like to find a restaurant that offers Asian Oriental cuisine, in the centre, if possible.",restaurant,find_restaurant,"{'restaurant-area': ['centre'], 'restaurant-food': ['asian oriental']}",[]
MUL0284.json,I am looking to depart from Birmingham new street after 12:45,restaurant,NONE,{},[]
WOZ20147.json,Is there a cheap restaurant serving belgian food?,restaurant,find_restaurant,"{'restaurant-food': ['belgian'], 'restaurant-pricerange': ['cheap']}",[]
SNG01570.json,i am looking for the Addenbrookes Hospital with neurology department,hospital,find_hospital,{'hospital-department': ['neurology']},[]
MUL2449.json,Can you find me a moderately priced chinese restaurant please,restaurant,find_restaurant,"{'restaurant-food': ['chinese'], 'restaurant-pricerange': ['moderate']}",[]
WOZ20659.json,I would like a restaurant in any area that serves scandinavian food,restaurant,find_restaurant,"{'restaurant-area': ['dontcare'], 'restaurant-food': ['scandinavian']}",[]
MUL2481.json,"Hello, I am looking for a place to dine. I'd prefer it to be moderately priced and serve Indian food.",restaurant,find_restaurant,"{'restaurant-food': ['indian'], 'restaurant-pricerange': ['moderate']}",[]
MUL1702.json,"Hello, I'm looking for a place to go in the north. Could you suggest some places?",attraction,find_attraction,{'attraction-area': ['north']},[]
MUL1969.json,I am going to cambridge & leaving after 11:15.,restaurant,NONE,{},[]
MUL1677.json,Depart from london liverpool street and should leave on monday.,restaurant,find_restaurant,{},[]
PMUL0841.json,"Good morning, I am looking forward to trying some local restaurants when I arrive in Cambridge next week.",restaurant,find_restaurant,{},[]
PMUL4500.json,Can you help me find somewhere to stay with free wifi?,restaurant,NONE,{},[]
PMUL0694.json,"Hello, I'd like some information on a restaurant in the centre.",restaurant,find_restaurant,{'restaurant-area': ['centre']},[]
SNG0397.json,I will be traveling on monday and need to arrive by 14:15,restaurant,NONE,{},[]
SNG01932.json,Where is the Parkside Police Station?,restaurant,NONE,{},[]
MUL0833.json,Would you be able to suggest a steakhouse restaurant in Cambridge?,restaurant,find_restaurant,{'restaurant-food': ['steakhouse']},[]
PMUL0479.json,"Hello, I am looking to find a restaurant that is in the centre. I would prefer something in the expensive price range.",restaurant,find_restaurant,"{'restaurant-area': ['centre'], 'restaurant-pricerange': ['expensive']}",[]
PMUL2589.json,I need a hotel in the west part of cambridge. I don't care if it has internet.,restaurant,NONE,{},[]
PMUL2921.json,"Hi, I'm looking for a guesthouse. Do you know of any 4-star properties?",restaurant,NONE,{},[]
MUL2663.json,I need a place to stay in the north that includes free parking. What options are available?,restaurant,NONE,{},[]
MUL0728.json,I will be traveling on Saturday from Norwich.,restaurant,NONE,{},[]
MUL0136.json,"I need a cheap, 2 star hotel to stay at here in Cambridge",restaurant,NONE,{},[]
PMUL2263.json,I'm looking for a moderate priced place to dine serving modern european food.,restaurant,find_restaurant,"{'restaurant-food': ['modern european'], 'restaurant-pricerange': ['moderate']}",[]
WOZ20018.json,I need to find a moderately priced restaurant in the east part of town.,restaurant,find_restaurant,"{'restaurant-area': ['east'], 'restaurant-pricerange': ['moderate']}",[]
MUL2505.json,"Hello, I'm looking for an architecture place to go in the centre of town.",attraction,find_attraction,"{'attraction-area': ['centre'], 'attraction-type': ['architecture']}",[]
SNG0760.json,"I'm looking for a place to stay. I'd like a hotel, not a guesthouse, and I don't care about internet.",restaurant,NONE,{},[]
PMUL3507.json,"Hello, can you recommend attractions in the Centre of town, please?",attraction,find_attraction,{'attraction-area': ['centre']},[]
MUL1313.json,I am looking for a place to stay with free parking and need to be in the north,restaurant,find_restaurant,{},[]
SNG0746.json,I am looking for information on The Varsity restaurant.,restaurant,find_restaurant,{'restaurant-name': ['the varsity restaurant']},[]
SNG1332.json,I'm looking for a place to go in the centre of town.,attraction,find_attraction,{'attraction-area': ['centre']},[]
PMUL4273.json,I will be departing from Birmingham New Street on Tuesday.,restaurant,NONE,{},[]
SNG1258.json,"Oh, I'm sorry I need to get to gallery at twelve a high street.",restaurant,NONE,{},[]
SNG01355.json,I am looking for the nearest police station,restaurant,NONE,{},[]
PMUL3892.json,Please find a place called Club Salsa.,attraction,find_attraction,{'attraction-name': ['club salsa']},[]
SNG0669.json,Yes I am looking for information on Michael House cafe.,restaurant,find_restaurant,"{'restaurant-name': ['michaelhouse cafe', 'michael house cafe']}",[]
WOZ20122.json,I want to find a restaurant in the centre part of town and serves british food.,restaurant,find_restaurant,"{'restaurant-area': ['centre'], 'restaurant-food': ['british']}",[]
MUL2616.json,Yes I am looking for a hotel in the centre of town.,restaurant,NONE,{},[]
MUL0180.json,"Hi there, I'm hoping you can help me find a hotel in the south of Cambridge.",restaurant,NONE,{},[]
SSNG0245.json,I am looking for a cheap hotel that includes free parking.,restaurant,NONE,{},[]
WOZ20446.json,I would like a moderately priced restaurant in the west part of town,restaurant,find_restaurant,"{'restaurant-area': ['west'], 'restaurant-pricerange': ['moderate']}",[]
PMUL0189.json,I'm looking for a hotel in the north.,restaurant,find_restaurant,{},[]
SNG1092.json,I'm looking for information about a particular attraction. It's called the Man on the Moon.,attraction,find_attraction,{'attraction-name': ['the man on the moon']},[]
PMUL0403.json,Can you help me find a hotel in the north?,restaurant,find_restaurant,{},[]
MUL0895.json,Can you assist me with finding a moderately priced restaurant?,restaurant,find_restaurant,{'restaurant-pricerange': ['moderate']},[]
MUL1018.json,I'm looking for information on the People's Portrait Exhibition at Girton College.,attraction,find_attraction,"{'attraction-name': ['peoples portraits exhibition at girton college', ""people's portrait exhibition at girton college""]}",[]
WOZ20414.json,I need the address of a restaurant that serves gastropub food.,restaurant,find_restaurant,{'restaurant-food': ['gastropub']},['restaurant-address']
SSNG0229.json,I'm looking for a cheap hotel in the north.,restaurant,NONE,{},[]
PMUL1131.json,I am leaving from Bishops Stortford on Sunday.,restaurant,NONE,{},[]
MUL0428.json,I am looking for places to go in town in the north.,attraction,find_attraction,{'attraction-area': ['north']},[]
PMUL4019.json,I'm planning a trip and need some suggestions. I'm looking for places to go in town.,restaurant,NONE,{},[]
MUL0988.json,I am looking for places to go in Cambridge. Are there any nightclubs?,attraction,find_attraction,{'attraction-type': ['nightclub']},[]
PMUL3948.json,"I'm looking for a restaurant that's on the pricier end, I want to impress some people. Is there something you'd recommend?",restaurant,find_restaurant,{'restaurant-pricerange': ['expensive']},[]
PMUL4606.json,I will be departing from stansted airport going to cambridge on friday and it needs to arrive by 16:00,restaurant,NONE,{},[]
PMUL1699.json,"Stansted Airport, please.",restaurant,NONE,{},[]
PMUL1399.json,"I'm going south in town, anything interesting to go to there?",attraction,find_attraction,{'attraction-area': ['south']},[]
PMUL3454.json,I wanted to find out about local restaurants in Cambridge.,restaurant,find_restaurant,{},[]
PMUL2048.json,I'm seeking an attraction! A boat one will be nice.,attraction,find_attraction,{'attraction-type': ['boat']},[]
MUL0914.json,Are there any boating activities available?,attraction,find_attraction,"{'attraction-area': ['dontcare'], 'attraction-type': ['boat']}",[]
WOZ20651.json,Hello. I'm trying to find a restaurant that serves Swiss food. Can you recommend anything to me?,restaurant,find_restaurant,{'restaurant-food': ['swiss']},[]
PMUL3440.json,It should leave from Cambridge and go to Leicester please.,restaurant,NONE,{},[]
PMUL0867.json,I want to dine at an expensive asian oriental food restaurant.,restaurant,find_restaurant,"{'restaurant-food': ['asian oriental'], 'restaurant-pricerange': ['expensive']}",[]
PMUL3962.json,I am looking for information in Cambridge,restaurant,NONE,{},[]
WOZ20262.json,I am looking for a moderately priced restaurant in the north part of town. I would also like the address and phone number.,restaurant,find_restaurant,"{'restaurant-area': ['north'], 'restaurant-pricerange': ['moderate']}","['restaurant-phone', 'restaurant-address']"
PMUL1334.json,My departure will be from Cambridge.,restaurant,NONE,{},[]
MUL2007.json,I need some lodging accommodations. It needs to have free parking and Internet please!,restaurant,NONE,{},[]
PMUL0799.json,Yes can you book it for me and give me a reference number ?,restaurant,NONE,{},[]
PMUL3848.json,I'm departing from birmingham new street.,restaurant,NONE,{},[]
SNG1063.json,"Hello, I would like information on club Salsa",attraction,find_attraction,{'attraction-name': ['club salsa']},[]
MUL0943.json,Hello! I'm looking for some entertainment in the centre please!,attraction,find_attraction,{'attraction-area': ['centre']},[]
MUL1680.json,Is there a restaurant called Cocum?,restaurant,find_restaurant,{'restaurant-name': ['cocum']},[]
MUL0607.json,I am looking for a guesthouse that has free parking.,restaurant,NONE,{},[]
SNG0955.json,I need a place to stay that doesn't have to have internet and is in the expensive price range please.,restaurant,NONE,{},[]
MUL2127.json,I would like to arrive in cambridge by 17:30.,restaurant,NONE,{},[]
SSNG0304.json,Can you find a 4 star hotel in the north side?,restaurant,NONE,{},[]
SNG01488.json,I'm coming from saffron brasserie.,restaurant,NONE,{},[]
SNG0449.json,Yes. Thank you very much.,restaurant,NONE,{},[]
SNG1141.json,I am looking for a swimming pool to go to in the north.,attraction,find_attraction,"{'attraction-area': ['north'], 'attraction-type': ['swimmingpool']}",[]
SNG1269.json,"Yes, I'm looking for a Cuban restaurant in the Centre.",restaurant,find_restaurant,"{'restaurant-area': ['centre'], 'restaurant-food': ['cuban']}",[]
MUL2124.json,"Hello, we're planning on staying in Cambridge and need lodging. We're looking for a guesthouse which has all amenities etc. Price is no problem.",restaurant,NONE,{},[]
PMUL1938.json,I am leaving from Norwich and going to Cambridge on Wednesday.,restaurant,NONE,{},[]
PMUL3807.json,I am looking for a place to eat that's expensive and serves Belgian food.,restaurant,find_restaurant,"{'restaurant-food': ['belgian'], 'restaurant-pricerange': ['expensive']}",[]
SSNG0206.json,I need a moderately priced guest house.,restaurant,NONE,{},[]
PMUL1769.json,I am leaving from Cambridge and going to Bishops Stortford.,restaurant,NONE,{},[]
MUL1602.json,I'm looking for a restaurant in the centre serving modern european food.,restaurant,find_restaurant,"{'restaurant-area': ['centre'], 'restaurant-food': ['modern european']}",[]
PMUL2303.json,I'm looking for an expensive restaurant in the west.,restaurant,find_restaurant,"{'restaurant-area': ['west'], 'restaurant-pricerange': ['expensive']}",[]
MUL1516.json,"Hi, can you point me to an expensive restaurant that serves Italian food? I will be in the area soon.",restaurant,find_restaurant,"{'restaurant-food': ['italian'], 'restaurant-pricerange': ['expensive']}",[]
SNG0107.json,"Hello, I need information for the nearest police station please.",restaurant,NONE,{},[]
PMUL2978.json,I am looking for a place to stay with 4 stars.,restaurant,NONE,{},[]
MUL1080.json,I am looking for a college to visit.,attraction,find_attraction,{'attraction-type': ['college']},[]
SNG02259.json,"I want to arrive by 07:00, what time I leave is okay.",restaurant,NONE,{},[]
PMUL2319.json,"I wanted to visit a place called Center, could you tell me the hours it's open, and if it is an attraction that I would need to book in advance?",restaurant,NONE,{},[]
SNG0911.json,"Hi, I'm looking for a 4-star hotel with free wifi.",restaurant,NONE,{},[]
PMUL3845.json,i need a place to stay,restaurant,NONE,{},[]
PMUL0088.json,I need a place to stay that is cheap.,restaurant,NONE,{},[]
PMUL3887.json,I am looking for information in Cambridge looking for a restaurant in the north,restaurant,find_restaurant,{'restaurant-area': ['north']},[]
MUL0873.json,What museums are there in the north area of town?,attraction,find_attraction,"{'attraction-area': ['north'], 'attraction-type': ['museum']}",[]
MUL0771.json,I need to arrive in Ely before 11:30. I would be leaving from Cambridge.,restaurant,NONE,{},[]
MUL2573.json,I'm looking for a hotel called hamilton lodge.,restaurant,NONE,{},[]
PMUL4158.json,"I need to place to eat, say, in the center of the town with some creative food.",restaurant,find_restaurant,"{'restaurant-area': ['centre'], 'restaurant-food': ['creative']}",[]
PMUL4724.json,can you recommend a good place to go in the centre?,attraction,find_attraction,{'attraction-area': ['centre']},[]
MUL2556.json,I'm wanting information about museums in the centre of town.,attraction,find_attraction,"{'attraction-area': ['centre'], 'attraction-type': ['museum']}",[]
MUL2598.json,I'm looking for a moderately priced guest house. Can you recommend one?,restaurant,NONE,{},[]
MUL2668.json,Can you recommend some places to go in the west side of town?,attraction,find_attraction,{'attraction-area': ['west']},[]
PMUL1764.json,I sure hope so. A friend recommended the Alexander Bed and Breakfast. What can you tell me about it?,restaurant,NONE,{},[]
MUL1051.json,I am wanting to go to the theatre. Are there any in the centre of town?,attraction,find_attraction,"{'attraction-area': ['centre'], 'attraction-type': ['theatre']}",[]
PMUL2342.json,I'm so hungry! Can you find me a really great modern european restaurant? Money is no object!,restaurant,find_restaurant,{'restaurant-food': ['modern european']},[]
PMUL3582.json,I'll be leaving cambridge with a destination of stevenage.,restaurant,NONE,{},[]
SSNG0319.json,I want to find a place to stay that is a guesthouse and has free parking.,restaurant,NONE,{},[]
SNG0817.json,"Hi, I'm looking for a 1 star place to stay with free wifi.",restaurant,NONE,{},[]
PMUL0781.json,I want to leave on Friday.,restaurant,find_restaurant,{},[]
WOZ20242.json,I'd like a restaurant in the north part of town that is in the medium price range.,restaurant,find_restaurant,"{'restaurant-area': ['north'], 'restaurant-pricerange': ['moderate']}",[]
PMUL1426.json,I'm departing from London Liverpool Street and I want to leave on Tuesday.,restaurant,NONE,{},[]
SNG01631.json,I would like to arrive at the restaurant no later than ten o'clock a.m.,restaurant,NONE,{},[]
PMUL3381.json,Please find me some information about the mutliple sports in the centre,attraction,find_attraction,"{'attraction-area': ['centre'], 'attraction-type': ['multiple sports']}",[]
PMUL2159.json,I am looking for an upscale Chinese food restaurant in Cambridge; can you make a recommendation?,restaurant,find_restaurant,"{'restaurant-food': ['chinese'], 'restaurant-pricerange': ['expensive']}",[]
SNG01475.json,I am going to La Margherita.,restaurant,NONE,{},[]
SSNG0132.json,I'm looking for a restaurant in the west side that's in the moderate price range.,restaurant,find_restaurant,"{'restaurant-area': ['west'], 'restaurant-pricerange': ['moderate']}",[]
PMUL1298.json,I'll be traveling on Sunday. I'm going from London Liverpool Street to Cambridge.,restaurant,NONE,{},[]
WOZ20110.json,"Cheap restaurant in the north. address and phone number, please.",restaurant,find_restaurant,"{'restaurant-area': ['north'], 'restaurant-pricerange': ['cheap']}","['restaurant-phone', 'restaurant-address']"
MUL1703.json,"Looking for a place to go to in the centre area, a type of college.",attraction,find_attraction,"{'attraction-area': ['centre'], 'attraction-type': ['college']}",[]
SNG1211.json,Can you find me a hotel in the northern area that isn't to cheap or expensive?,restaurant,NONE,{},[]
MUL1215.json,Can you find me a guest house?,restaurant,NONE,{},[]
SNG01995.json,I am looking for a place to stay. The hotel should be in the type of guesthouse and should include free parking,restaurant,NONE,{},[]
MUL2200.json,departing from cambridge and arrive by 21:45,restaurant,NONE,{},[]
PMUL4678.json,"I would like to travel on friday, and arrive by 14:45",restaurant,NONE,{},[]
MUL0054.json,Could you help me find a place to stay? I need a place in town that offers free parking and free wifi.,restaurant,NONE,{},[]
PMUL3653.json,I will be traveling soon and am excited about seeing some attractions. I am looking for a place to stay when I get there.,restaurant,NONE,{},[]
SNG1074.json,I am trying to get some suggestions on where I can take my wife for our anniversary. We want to try to find something fun to do.,restaurant,NONE,{},[]
PMUL2655.json,What are some places to go to?,restaurant,NONE,{},[]
SNG0379.json,"Oh, sorry coming in from Kings Lynn",restaurant,NONE,{},[]
PMUL3251.json,I am traveling to Cambridge and looking forward to try local restaurants.,restaurant,NONE,{},[]
SNG02069.json,I will be leaving from Magdalene college.,restaurant,NONE,{},[]
MUL0363.json,I want to find a German restaurant please that's in the cheap price range.,restaurant,find_restaurant,"{'restaurant-food': ['german'], 'restaurant-pricerange': ['cheap']}",[]
MUL1036.json,"Hello, I would like information on Milton County Park.",attraction,find_attraction,"{'attraction-name': ['milton country park', 'milton']}",[]
MUL2141.json,I need to leave on Thursday and am heading to Bishops Stortford.,restaurant,NONE,{},[]
SNG0309.json,I am looking to go to london kings cross and depart from cambridge.,restaurant,NONE,{},[]
SNG1240.json,I need information on the fitzwilliam museum,attraction,find_attraction,{'attraction-name': ['fitzwilliam museum']},[]
SSNG0103.json,I am looking for a restaurant that is expensive and in the west,restaurant,find_restaurant,"{'restaurant-area': ['west'], 'restaurant-pricerange': ['expensive']}",[]
PMUL4845.json,Can you help me find a place to stay? I'm looking for somewhere in the west.,restaurant,find_restaurant,{},[]
PMUL4656.json,Please find a park in the north.,attraction,find_attraction,"{'attraction-area': ['north'], 'attraction-type': ['park']}",[]
PMUL0704.json,We would like to eat some Japanese food while we are visiting.,restaurant,find_restaurant,{'restaurant-food': ['japanese']},[]
PMUL3116.json,I am looking for information in Cambridge,restaurant,NONE,{},[]
WOZ20375.json,What is good in the south part of town,restaurant,find_restaurant,{'restaurant-area': ['south']},[]
PMUL0911.json,I'm looking for asian oriental food in expensive range.,restaurant,find_restaurant,"{'restaurant-food': ['asian oriental'], 'restaurant-pricerange': ['expensive']}",[]
PMUL1088.json,"Yes, I am traveling on Wednesday.",restaurant,NONE,{},[]
PMUL1890.json,Does it leave on Sunday?,restaurant,NONE,{},[]
PMUL4319.json,"I need to go to Broxbourne, I'll be leaving Cambridge.",restaurant,NONE,{},[]
PMUL0726.json,Can you help me find a cheap restaurant in the north with indian food?,restaurant,find_restaurant,"{'restaurant-area': ['north'], 'restaurant-food': ['indian'], 'restaurant-pricerange': ['cheap']}",[]
SNG0685.json,I am looking for a restaurant in the expensive price range. It should serve Sri Lankan food.,restaurant,find_restaurant,"{'restaurant-food': ['sri lankan'], 'restaurant-pricerange': ['expensive']}",[]
SNG01231.json,Can you point me to the nearest police station?,restaurant,NONE,{},[]
WOZ20531.json,I am looking for a restaurant in the south part of town that serves Jamaican food.,restaurant,find_restaurant,"{'restaurant-area': ['south'], 'restaurant-food': ['jamaican']}",[]
WOZ20599.json,I want a cheap restaurant in the west part of town. what is the address and phone number?,restaurant,find_restaurant,"{'restaurant-area': ['west'], 'restaurant-pricerange': ['cheap']}","['restaurant-phone', 'restaurant-address']"
PMUL1649.json,I would like to travel to the Stansted Airport and leave from Cambridge.,restaurant,NONE,{},[]
PMUL0897.json,Please list all restaurants in Cambridge centre in the moderate price range.,restaurant,find_restaurant,"{'restaurant-area': ['centre'], 'restaurant-pricerange': ['moderate']}",[]
SNG0251.json,I will be leaving Cambridge to go to Bishops Stortford.,restaurant,NONE,{},[]
MUL1784.json,"I am looking for something to do in Cambridge, can you help me find something?",restaurant,NONE,{},[]
MUL2540.json,Hi. I'm looking for some moderately priced rooms for the night in the centre of town. Where can I go for that?,restaurant,NONE,{},[]
MUL0399.json,"I need to depart for Birmingham New Street after 20:15. Thank you so much for your help, you're doing a wonderful job!",restaurant,NONE,{},[]
MUL0447.json,I would like to arrive by 17:00 on Monday.,restaurant,NONE,{},[]
SSNG0214.json,I am looking for a guesthouse that has free parking.,restaurant,NONE,{},[]
SNG01215.json,"I was in a car accident. I need to contact the police, please.",restaurant,NONE,{},[]
SNG01828.json,My wallet was stolen. Can I get some help?,restaurant,NONE,{},[]
PMUL0174.json,"I need to find a place to eat in the centre, thanks!",restaurant,find_restaurant,{'restaurant-area': ['centre']},[]
WOZ20394.json,I want to find a restaurant in the north part of town and serves international food.,restaurant,find_restaurant,"{'restaurant-area': ['north'], 'restaurant-food': ['international']}",[]
SNG02225.json,What is the location of the Parkside Police Station?,restaurant,NONE,{},[]
PMUL1043.json,"Hello, could you tell me about the swimming attractions around Cambridge. Something pool based please.",attraction,find_attraction,{'attraction-type': ['swimmingpool']},[]
PMUL0700.json,I want a place to eat in the west.,restaurant,find_restaurant,{'restaurant-area': ['west']},[]
PMUL2977.json,What is there to do in the centre of town?,attraction,find_attraction,{'attraction-area': ['centre']},[]
MUL0265.json,I need to leave on Wednesday after 10:45,restaurant,NONE,{},[]
WOZ20532.json,Please find me a corsica restaurant.,restaurant,find_restaurant,{'restaurant-food': ['corsica']},[]
PMUL2621.json,I am looking for a hotel that is in the expensive price range.,restaurant,NONE,{},[]
PMUL2181.json,"I have some questions about attractions, today.",restaurant,NONE,{},[]
MUL2300.json,I'll be departing from Kings Lynn on Tuesday.,restaurant,NONE,{},[]
PMUL0798.json,I was hoping to dine at a korean restaurant while in Cambridge.,restaurant,find_restaurant,{'restaurant-food': ['korean']},[]
PMUL4283.json,I'm looking for a moderate priced place to stay with free wifi.,restaurant,NONE,{},[]
MUL2024.json,I'm looking for a hotel called the a and b guest house. Can you help me out?,restaurant,NONE,{},[]
MUL1776.json,"Tursday, leaving after 17:00, please.",restaurant,NONE,{},[]
WOZ20391.json,I would like a restaurant in the north part of town that serves korean food,restaurant,find_restaurant,"{'restaurant-area': ['north'], 'restaurant-food': ['korean']}",[]
MUL1654.json,Yes please. I am also looking for a restaurant in the west side of the city. I would like it to be an expensive restaurant.,restaurant,find_restaurant,"{'restaurant-area': ['west'], 'restaurant-pricerange': ['expensive']}",[]
MUL1851.json,"No, I need to leave some time after 14:30, and I'll be traveling to Cambridge.",restaurant,NONE,{},[]
PMUL0591.json,"I'd like to leave after 11:45 on Thursday, please.",restaurant,NONE,{},[]
PMUL3795.json,I'm looking for this restaurant called city stop restaurant,restaurant,find_restaurant,{'restaurant-name': ['city stop restaurant']},[]
PMUL0492.json,I need a place to stay and I want it to be a guesthouse.,restaurant,NONE,{},[]
SNG1031.json,I'm looking for a moderately priced guesthouse for the night.,restaurant,NONE,{},[]
PMUL4717.json,Can you help me find a place to stay that is moderately priced and includes free wifi?,restaurant,NONE,{},[]
PMUL4900.json,I am looking for information in Cambridge,restaurant,NONE,{},[]
PMUL3642.json,I am planning a trip in Cambridge.,restaurant,NONE,{},[]
MUL0870.json,I am looking for an attraction in the centre of Cambridge.,attraction,find_attraction,{'attraction-area': ['centre']},[]
PMUL3870.json,I'm looking for a pleasant guesthouse to stay in. Would you be able to help me find one?,restaurant,NONE,{},[]
MUL0975.json,Tell me a good nightclub.,attraction,find_attraction,{'attraction-type': ['nightclub']},[]
SNG01967.json,I'd like to leave after 09:15.,restaurant,NONE,{},[]
MUL0667.json,I am looking for a 3 star hotel to stay in.,restaurant,NONE,{},[]
PMUL0865.json,I am going to Norwich and I want to leave on Thursday.,restaurant,find_restaurant,{},[]
PMUL2559.json,What is the address to the hospital in Cambridge?,restaurant,NONE,{},[]
PMUL0866.json,I'm going to Cambridge from New Street in Birmingham,restaurant,NONE,{},[]
PMUL1906.json,I'm departing from birmingham new street.,restaurant,NONE,{},[]
PMUL2511.json,I am looking for a place to stay that has free wifi.,restaurant,NONE,{},[]
SSNG0222.json,I'm looking for a 2 star hotel in the north.,restaurant,NONE,{},[]
SNG0071.json,That should be perfect!,restaurant,NONE,{},[]
PMUL4468.json,I want to find out if there are any places to dine that serve Australian food in the centre.,restaurant,find_restaurant,"{'restaurant-area': ['centre'], 'restaurant-food': ['australian']}",[]
PMUL2788.json,Are there good hotels that you can book?,restaurant,NONE,{},[]
PMUL2596.json,I am looking for a hotel call arbury lodge guesthouse.,restaurant,NONE,{},[]
PMUL1647.json,I would like to travel on Sunday please.,restaurant,NONE,{},[]
MUL0097.json,Are there any British restaurant that serve moderate priced food?,restaurant,find_restaurant,"{'restaurant-food': ['british'], 'restaurant-pricerange': ['moderate']}",[]
PMUL3132.json,"Yes, hopefully you can help with some information on a particular hotel?",restaurant,NONE,{},[]
SNG02246.json,Am looking for the nearest police station,restaurant,NONE,{},[]
WOZ20205.json,I want to find a moderately priced restaurant in the south part of town. What is the phone number and address?,restaurant,find_restaurant,"{'restaurant-area': ['south'], 'restaurant-pricerange': ['moderate']}","['restaurant-phone', 'restaurant-address']"
MUL0456.json,I am looking for places to go. preferably a museum in west.,attraction,find_attraction,"{'attraction-area': ['west'], 'attraction-type': ['museum']}",[]
WOZ20647.json,"Hello, I am looking for an expensive restaurant that serves vegetarian food.",restaurant,find_restaurant,"{'restaurant-food': ['vegetarian'], 'restaurant-pricerange': ['expensive']}",[]
PMUL2857.json,"I'm looking for a place to stay, I would prefer a hotel in the expensive price range.",restaurant,NONE,{},[]
PMUL2899.json,Where do I get info on hotels?,restaurant,NONE,{},[]
SNG01945.json,I'm departing from nusha and I want to go to pizza hut city centre.,restaurant,NONE,{},[]
PMUL1413.json,I need help finding places to go in town. I want to go to nightclub type attractions in the centre of Cambridge.,attraction,find_attraction,"{'attraction-area': ['centre'], 'attraction-type': ['nightclub']}",[]
PMUL2572.json,What is there to do or see for entertainment?,attraction,find_attraction,{'attraction-type': ['entertainment']},[]
WOZ20646.json,I am looking for a restaurant in the west part of town.,restaurant,find_restaurant,{'restaurant-area': ['west']},[]
PMUL3681.json,Can you tell me about any german restaurants in the east part of the city?,restaurant,find_restaurant,"{'restaurant-area': ['east'], 'restaurant-food': ['german']}",[]
PMUL1365.json,"I need some recommendations for attractions in Cambridge at the centre, what would you suggest?",attraction,find_attraction,{'attraction-area': ['centre']},[]
MUL1551.json,No thank you. That's not necessary. Can you help me find an indian restaurant in the centre of town?,restaurant,find_restaurant,"{'restaurant-area': ['centre'], 'restaurant-food': ['indian']}",[]
MUL1336.json,Do you have any suggestions on a place in the centre to eat. I would like it to be expensive please.,restaurant,find_restaurant,"{'restaurant-area': ['centre'], 'restaurant-pricerange': ['expensive']}",[]
PMUL1935.json,"Hi, I am looking for information on a place to stay.",restaurant,NONE,{},[]
SNG01430.json,I want to be picked up at riverboat georgina around 11:15. I need to get to cambridge arts theatre. What is the car type and the contact number?,attraction,NONE,"{'attraction-name': ['riverboat georgina'], 'attraction-type': ['boat']}",[]
SSNG0335.json,I am looking for the gonville hotel. Can you help me?,restaurant,NONE,{},[]
SNG02000.json,Prezzo is my destination,restaurant,NONE,{},[]
SNG0516.json,I am looking for a restaurant.,restaurant,find_restaurant,{},[]
PMUL3138.json,"Hi, I am looking for a restaurant that is expensive and serves European food.",restaurant,find_restaurant,"{'restaurant-food': ['european'], 'restaurant-pricerange': ['expensive']}",[]
SSNG0333.json,Can you find a room available at a 4 star hotel with free wi-fi?,restaurant,NONE,{},[]
PMUL2479.json,I am looking for a place called Cherry Hinton Water Play,attraction,find_attraction,{'attraction-name': ['cherry hinton water play']},[]
PMUL1590.json,I will be departing kings lynn.,restaurant,NONE,{},[]
PMUL0170.json,"I would like a 3-star hotel with free WiFi, please.",restaurant,find_restaurant,{},[]
PMUL2700.json,I will be going to Cambridge to do the tourist thing and would like a hotel in the moderate price range.,restaurant,NONE,{},[]
PMUL0504.json,I need to arrive in Cambridge by 17:15 please.,restaurant,NONE,{},[]
PMUL0755.json,I would like to dine at a restaurant serving Indian food on the east side of town. Any suggestions?,restaurant,find_restaurant,"{'restaurant-area': ['east'], 'restaurant-food': ['indian']}",[]
SNG1072.json,I'm looking for a place to go in the centre of town.,attraction,find_attraction,{'attraction-area': ['centre']},[]
